Customer ID,Subscription Status,Shipping Type,Discount Applied,Promo Code Used
3168,No,2-Day Shipping,No,No
3169,No,2-Day Shipping,No,No
3170,No,Free Shipping,No,No
3171,No,Express,No,No
3172,No,Express,No,No
3173,No,Standard,No,No
3174,No,Next Day Air,No,No
3175,No,Store Pickup,No,No
3176,No,Store Pickup,No,No
3177,No,2-Day Shipping,No,No
3178,No,Standard,No,No
3179,No,Free Shipping,No,No
3180,No,Free Shipping,No,No
3181,No,Standard,No,No
3182,No,Free Shipping,No,No
3183,No,Free Shipping,No,No
3184,No,Standard,No,No
3185,No,2-Day Shipping,No,No
3186,No,Express,No,No
3187,No,Store Pickup,No,No
3188,No,Free Shipping,No,No
3189,No,Standard,No,No
3190,No,Store Pickup,No,No
3191,No,Free Shipping,No,No
3192,No,Store Pickup,No,No
3193,No,Free Shipping,No,No
3194,No,Express,No,No
3195,No,Standard,No,No
3196,No,Next Day Air,No,No
3197,No,Express,No,No
3198,No,Free Shipping,No,No
3199,No,Free Shipping,No,No
3200,No,Express,No,No
3201,No,Free Shipping,No,No
3202,No,2-Day Shipping,No,No
3203,No,Standard,No,No
3204,No,Express,No,No
3205,No,Free Shipping,No,No
3206,No,2-Day Shipping,No,No
3207,No,Free Shipping,No,No
3208,No,Next Day Air,No,No
3209,No,2-Day Shipping,No,No
3210,No,Standard,No,No
3211,No,Express,No,No
3212,No,Standard,No,No
3213,No,2-Day Shipping,No,No
3214,No,Standard,No,No
3215,No,Free Shipping,No,No
3216,No,Free Shipping,No,No
3217,No,Next Day Air,No,No
3218,No,Express,No,No
3219,No,Express,No,No
3220,No,2-Day Shipping,No,No
3221,No,Free Shipping,No,No
3222,No,Standard,No,No
3223,No,Store Pickup,No,No
3224,No,Standard,No,No
3225,No,Free Shipping,No,No
3226,No,Store Pickup,No,No
3227,No,Next Day Air,No,No
3228,No,Free Shipping,No,No
3229,No,2-Day Shipping,No,No
3230,No,Express,No,No
3231,No,Next Day Air,No,No
3232,No,Free Shipping,No,No
3233,No,Next Day Air,No,No
3234,No,Express,No,No
3235,No,2-Day Shipping,No,No
3236,No,Free Shipping,No,No
3237,No,Next Day Air,No,No
3238,No,Express,No,No
3239,No,2-Day Shipping,No,No
3240,No,2-Day Shipping,No,No
3241,No,2-Day Shipping,No,No
3242,No,Store Pickup,No,No
3243,No,Express,No,No
3244,No,Store Pickup,No,No
3245,No,Express,No,No
3246,No,Next Day Air,No,No
3247,No,Store Pickup,No,No
3248,No,Express,No,No
3249,No,Free Shipping,No,No
3250,No,Express,No,No
3251,No,2-Day Shipping,No,No
3252,No,Standard,No,No
3253,No,Store Pickup,No,No
3254,No,2-Day Shipping,No,No
3255,No,Store Pickup,No,No
3256,No,Next Day Air,No,No
3257,No,Free Shipping,No,No
3258,No,Express,No,No
3259,No,Express,No,No
3260,No,2-Day Shipping,No,No
3261,No,2-Day Shipping,No,No
3262,No,Store Pickup,No,No
3263,No,Standard,No,No
3264,No,Express,No,No
3265,No,Express,No,No
3266,No,Express,No,No
3267,No,Next Day Air,No,No
3268,No,Store Pickup,No,No
3269,No,Free Shipping,No,No
3270,No,Express,No,No
3271,No,Express,No,No
3272,No,Standard,No,No
3273,No,Next Day Air,No,No
3274,No,Free Shipping,No,No
3275,No,Store Pickup,No,No
3276,No,2-Day Shipping,No,No
3277,No,Store Pickup,No,No
3278,No,Store Pickup,No,No
3279,No,2-Day Shipping,No,No
3280,No,Express,No,No
3281,No,Next Day Air,No,No
3282,No,Free Shipping,No,No
3283,No,Next Day Air,No,No
3284,No,Express,No,No
3285,No,2-Day Shipping,No,No
3286,No,Free Shipping,No,No
3287,No,Express,No,No
3288,No,2-Day Shipping,No,No
3289,No,Next Day Air,No,No
3290,No,2-Day Shipping,No,No
3291,No,Free Shipping,No,No
3292,No,2-Day Shipping,No,No
3293,No,Standard,No,No
3294,No,2-Day Shipping,No,No
3295,No,Store Pickup,No,No
3296,No,Next Day Air,No,No
3297,No,Next Day Air,No,No
3298,No,Free Shipping,No,No
3299,No,Express,No,No
3300,No,2-Day Shipping,No,No
3301,No,Express,No,No
3302,No,Free Shipping,No,No
3303,No,Standard,No,No
3304,No,Next Day Air,No,No
3305,No,Next Day Air,No,No
3306,No,Standard,No,No
3307,No,Store Pickup,No,No
3308,No,Store Pickup,No,No
3309,No,Express,No,No
3310,No,Store Pickup,No,No
3311,No,Free Shipping,No,No
3312,No,Express,No,No
3313,No,Next Day Air,No,No
3314,No,Express,No,No
3315,No,Standard,No,No
3316,No,Standard,No,No
3317,No,Free Shipping,No,No
3318,No,Standard,No,No
3319,No,Free Shipping,No,No
3320,No,Next Day Air,No,No
3321,No,2-Day Shipping,No,No
3322,No,Next Day Air,No,No
3323,No,Next Day Air,No,No
3324,No,Free Shipping,No,No
3325,No,Standard,No,No
3326,No,2-Day Shipping,No,No
3327,No,Standard,No,No
3328,No,Express,No,No
3329,No,Free Shipping,No,No
3330,No,Express,No,No
3331,No,2-Day Shipping,No,No
3332,No,Free Shipping,No,No
3333,No,2-Day Shipping,No,No
3334,No,Express,No,No
3335,No,Free Shipping,No,No
3336,No,Express,No,No
3337,No,Free Shipping,No,No
3338,No,2-Day Shipping,No,No
3339,No,2-Day Shipping,No,No
3340,No,Store Pickup,No,No
3341,No,Free Shipping,No,No
3342,No,Standard,No,No
3343,No,Free Shipping,No,No
3344,No,2-Day Shipping,No,No
3345,No,Free Shipping,No,No
3346,No,2-Day Shipping,No,No
3347,No,Express,No,No
3348,No,Standard,No,No
3349,No,Standard,No,No
3350,No,Store Pickup,No,No
3351,No,2-Day Shipping,No,No
3352,No,2-Day Shipping,No,No
3353,No,Next Day Air,No,No
3354,No,Free Shipping,No,No
3355,No,Next Day Air,No,No
3356,No,Store Pickup,No,No
3357,No,Store Pickup,No,No
3358,No,Free Shipping,No,No
3359,No,2-Day Shipping,No,No
3360,No,Next Day Air,No,No
3361,No,2-Day Shipping,No,No
3362,No,Free Shipping,No,No
3363,No,Next Day Air,No,No
3364,No,Next Day Air,No,No
3365,No,Standard,No,No
3366,No,Express,No,No
3367,No,2-Day Shipping,No,No
3368,No,Store Pickup,No,No
3369,No,Express,No,No
3370,No,2-Day Shipping,No,No
3371,No,Store Pickup,No,No
3372,No,Next Day Air,No,No
3373,No,Free Shipping,No,No
3374,No,Store Pickup,No,No
3375,No,2-Day Shipping,No,No
3376,No,Express,No,No
3377,No,Store Pickup,No,No
3378,No,Next Day Air,No,No
3379,No,Next Day Air,No,No
3380,No,Store Pickup,No,No
3381,No,Standard,No,No
3382,No,Standard,No,No
3383,No,Express,No,No
3384,No,Next Day Air,No,No
3385,No,Free Shipping,No,No
3386,No,Standard,No,No
3387,No,2-Day Shipping,No,No
3388,No,2-Day Shipping,No,No
3389,No,Store Pickup,No,No
3390,No,Free Shipping,No,No
3391,No,Next Day Air,No,No
3392,No,2-Day Shipping,No,No
3393,No,Free Shipping,No,No
3394,No,Next Day Air,No,No
3395,No,Store Pickup,No,No
3396,No,Free Shipping,No,No
3397,No,Next Day Air,No,No
3398,No,Standard,No,No
3399,No,Standard,No,No
3400,No,Standard,No,No
3401,No,Free Shipping,No,No
3402,No,Standard,No,No
3403,No,2-Day Shipping,No,No
3404,No,Standard,No,No
3405,No,2-Day Shipping,No,No
3406,No,Store Pickup,No,No
3407,No,Store Pickup,No,No
3408,No,Store Pickup,No,No
3409,No,Standard,No,No
3410,No,Next Day Air,No,No
3411,No,Free Shipping,No,No
3412,No,2-Day Shipping,No,No
3413,No,Store Pickup,No,No
3414,No,Express,No,No
3415,No,Next Day Air,No,No
3416,No,2-Day Shipping,No,No
3417,No,Store Pickup,No,No
3418,No,2-Day Shipping,No,No
3419,No,Free Shipping,No,No
3420,No,Store Pickup,No,No
3421,No,Express,No,No
3422,No,Free Shipping,No,No
3423,No,Next Day Air,No,No
3424,No,Next Day Air,No,No
3425,No,2-Day Shipping,No,No
3426,No,Next Day Air,No,No
3427,No,2-Day Shipping,No,No
3428,No,Store Pickup,No,No
3429,No,Next Day Air,No,No
3430,No,Express,No,No
3431,No,Next Day Air,No,No
3432,No,Express,No,No
3433,No,2-Day Shipping,No,No
3434,No,Free Shipping,No,No
3435,No,2-Day Shipping,No,No
3436,No,2-Day Shipping,No,No
3437,No,2-Day Shipping,No,No
3438,No,2-Day Shipping,No,No
3439,No,Store Pickup,No,No
3440,No,Express,No,No
3441,No,2-Day Shipping,No,No
3442,No,Standard,No,No
3443,No,Next Day Air,No,No
3444,No,Free Shipping,No,No
3445,No,2-Day Shipping,No,No
3446,No,Standard,No,No
3447,No,2-Day Shipping,No,No
3448,No,Express,No,No
3449,No,Express,No,No
3450,No,Standard,No,No
3451,No,Store Pickup,No,No
3452,No,Free Shipping,No,No
3453,No,Next Day Air,No,No
3454,No,Standard,No,No
3455,No,Store Pickup,No,No
3456,No,Standard,No,No
3457,No,Express,No,No
3458,No,Express,No,No
3459,No,Standard,No,No
3460,No,Express,No,No
3461,No,Express,No,No
3462,No,Standard,No,No
3463,No,Standard,No,No
3464,No,2-Day Shipping,No,No
3465,No,Next Day Air,No,No
3466,No,Standard,No,No
3467,No,Standard,No,No
3468,No,Next Day Air,No,No
3469,No,Standard,No,No
3470,No,Store Pickup,No,No
3471,No,Free Shipping,No,No
3472,No,Store Pickup,No,No
3473,No,Free Shipping,No,No
3474,No,Express,No,No
3475,No,Store Pickup,No,No
3476,No,Express,No,No
3477,No,Free Shipping,No,No
3478,No,Store Pickup,No,No
3479,No,Store Pickup,No,No
3480,No,Standard,No,No
3481,No,Free Shipping,No,No
3482,No,Store Pickup,No,No
3483,No,Next Day Air,No,No
3484,No,Express,No,No
3485,No,Free Shipping,No,No
3486,No,Standard,No,No
3487,No,Standard,No,No
3488,No,Store Pickup,No,No
3489,No,Store Pickup,No,No
3490,No,2-Day Shipping,No,No
3491,No,Store Pickup,No,No
3492,No,Express,No,No
3493,No,Standard,No,No
3494,No,Store Pickup,No,No
3495,No,Free Shipping,No,No
3496,No,Free Shipping,No,No
3497,No,Free Shipping,No,No
3498,No,Store Pickup,No,No
3499,No,Standard,No,No
3500,No,Next Day Air,No,No
3501,No,Next Day Air,No,No
3502,No,Standard,No,No
3503,No,Next Day Air,No,No
3504,No,Free Shipping,No,No
3505,No,Next Day Air,No,No
3506,No,2-Day Shipping,No,No
3507,No,2-Day Shipping,No,No
3508,No,Store Pickup,No,No
3509,No,Standard,No,No
3510,No,Next Day Air,No,No
3511,No,2-Day Shipping,No,No
3512,No,2-Day Shipping,No,No
3513,No,Free Shipping,No,No
3514,No,Store Pickup,No,No
3515,No,Express,No,No
3516,No,Next Day Air,No,No
3517,No,Free Shipping,No,No
3518,No,Next Day Air,No,No
3519,No,Standard,No,No
3520,No,Next Day Air,No,No
3521,No,Express,No,No
3522,No,Store Pickup,No,No
3523,No,Store Pickup,No,No
3524,No,Standard,No,No
3525,No,Free Shipping,No,No
3526,No,Standard,No,No
3527,No,Express,No,No
3528,No,Free Shipping,No,No
3529,No,Free Shipping,No,No
3530,No,Next Day Air,No,No
3531,No,Express,No,No
3532,No,2-Day Shipping,No,No
3533,No,Standard,No,No
3534,No,Standard,No,No
3535,No,Express,No,No
3536,No,Express,No,No
3537,No,Express,No,No
3538,No,Standard,No,No
3539,No,Store Pickup,No,No
3540,No,Express,No,No
3541,No,Free Shipping,No,No
3542,No,Next Day Air,No,No
3543,No,Express,No,No
3544,No,Standard,No,No
3545,No,2-Day Shipping,No,No
3546,No,2-Day Shipping,No,No
3547,No,Free Shipping,No,No
3548,No,Standard,No,No
3549,No,Standard,No,No
3550,No,2-Day Shipping,No,No
3551,No,Standard,No,No
3552,No,Store Pickup,No,No
3553,No,Next Day Air,No,No
3554,No,Free Shipping,No,No
3555,No,Free Shipping,No,No
3556,No,Next Day Air,No,No
3557,No,Express,No,No
3558,No,Next Day Air,No,No
3559,No,Standard,No,No
3560,No,Next Day Air,No,No
3561,No,Express,No,No
3562,No,Standard,No,No
3563,No,Free Shipping,No,No
3564,No,Standard,No,No
3565,No,Free Shipping,No,No
3566,No,Store Pickup,No,No
3567,No,Next Day Air,No,No
3568,No,Next Day Air,No,No
3569,No,Next Day Air,No,No
3570,No,Express,No,No
3571,No,Standard,No,No
3572,No,Standard,No,No
3573,No,Standard,No,No
3574,No,Free Shipping,No,No
3575,No,Express,No,No
3576,No,Express,No,No
3577,No,Express,No,No
3578,No,Standard,No,No
3579,No,Standard,No,No
3580,No,Standard,No,No
3581,No,2-Day Shipping,No,No
3582,No,Next Day Air,No,No
3583,No,2-Day Shipping,No,No
3584,No,Store Pickup,No,No
3585,No,Express,No,No
3586,No,Standard,No,No
3587,No,Store Pickup,No,No
3588,No,Standard,No,No
3589,No,2-Day Shipping,No,No
3590,No,Next Day Air,No,No
3591,No,2-Day Shipping,No,No
3592,No,2-Day Shipping,No,No
3593,No,2-Day Shipping,No,No
3594,No,Next Day Air,No,No
3595,No,2-Day Shipping,No,No
3596,No,Store Pickup,No,No
3597,No,Standard,No,No
3598,No,Standard,No,No
3599,No,Store Pickup,No,No
3600,No,Express,No,No
3601,No,Free Shipping,No,No
3602,No,Next Day Air,No,No
3603,No,Store Pickup,No,No
3604,No,Free Shipping,No,No
3605,No,Standard,No,No
3606,No,Store Pickup,No,No
3607,No,Express,No,No
3608,No,Standard,No,No
3609,No,Next Day Air,No,No
3610,No,2-Day Shipping,No,No
3611,No,2-Day Shipping,No,No
3612,No,Standard,No,No
3613,No,Standard,No,No
3614,No,Store Pickup,No,No
3615,No,2-Day Shipping,No,No
3616,No,Free Shipping,No,No
3617,No,Store Pickup,No,No
3618,No,Express,No,No
3619,No,2-Day Shipping,No,No
3620,No,2-Day Shipping,No,No
3621,No,Express,No,No
3622,No,2-Day Shipping,No,No
3623,No,Store Pickup,No,No
3624,No,2-Day Shipping,No,No
3625,No,Store Pickup,No,No
3626,No,Express,No,No
3627,No,Express,No,No
3628,No,Next Day Air,No,No
3629,No,Free Shipping,No,No
3630,No,Standard,No,No
3631,No,Store Pickup,No,No
3632,No,Store Pickup,No,No
3633,No,Express,No,No
3634,No,Free Shipping,No,No
3635,No,Standard,No,No
3636,No,Free Shipping,No,No
3637,No,2-Day Shipping,No,No
3638,No,Express,No,No
3639,No,Express,No,No
3640,No,2-Day Shipping,No,No
3641,No,Next Day Air,No,No
3642,No,Free Shipping,No,No
3643,No,Store Pickup,No,No
3644,No,Standard,No,No
3645,No,Next Day Air,No,No
3646,No,Free Shipping,No,No
3647,No,2-Day Shipping,No,No
3648,No,Store Pickup,No,No
3649,No,Free Shipping,No,No
3650,No,Standard,No,No
3651,No,2-Day Shipping,No,No
3652,No,Express,No,No
3653,No,Store Pickup,No,No
3654,No,Next Day Air,No,No
3655,No,Next Day Air,No,No
3656,No,Next Day Air,No,No
3657,No,2-Day Shipping,No,No
3658,No,Express,No,No
3659,No,Standard,No,No
3660,No,Store Pickup,No,No
3661,No,2-Day Shipping,No,No
3662,No,Next Day Air,No,No
3663,No,Next Day Air,No,No
3664,No,Express,No,No
3665,No,Store Pickup,No,No
3666,No,Next Day Air,No,No
3667,No,2-Day Shipping,No,No
3668,No,Next Day Air,No,No
3669,No,Store Pickup,No,No
3670,No,Store Pickup,No,No
3671,No,Free Shipping,No,No
3672,No,2-Day Shipping,No,No
3673,No,Free Shipping,No,No
3674,No,2-Day Shipping,No,No
3675,No,2-Day Shipping,No,No
3676,No,Express,No,No
3677,No,Free Shipping,No,No
3678,No,Standard,No,No
3679,No,Standard,No,No
3680,No,Store Pickup,No,No
3681,No,Standard,No,No
3682,No,Next Day Air,No,No
3683,No,Store Pickup,No,No
3684,No,Free Shipping,No,No
3685,No,Free Shipping,No,No
3686,No,Standard,No,No
3687,No,Free Shipping,No,No
3688,No,Next Day Air,No,No
3689,No,Next Day Air,No,No
3690,No,Standard,No,No
3691,No,Store Pickup,No,No
3692,No,Next Day Air,No,No
3693,No,Free Shipping,No,No
3694,No,2-Day Shipping,No,No
3695,No,Express,No,No
3696,No,Standard,No,No
3697,No,Next Day Air,No,No
3698,No,Standard,No,No
3699,No,2-Day Shipping,No,No
3700,No,Store Pickup,No,No
3701,No,Store Pickup,No,No
3702,No,Store Pickup,No,No
3703,No,Store Pickup,No,No
3704,No,Standard,No,No
3705,No,Store Pickup,No,No
3706,No,Free Shipping,No,No
3707,No,Store Pickup,No,No
3708,No,2-Day Shipping,No,No
3709,No,Express,No,No
3710,No,Free Shipping,No,No
3711,No,2-Day Shipping,No,No
3712,No,Free Shipping,No,No
3713,No,2-Day Shipping,No,No
3714,No,Express,No,No
3715,No,Express,No,No
3716,No,Free Shipping,No,No
3717,No,Next Day Air,No,No
3718,No,Express,No,No
3719,No,Standard,No,No
3720,No,Free Shipping,No,No
3721,No,Free Shipping,No,No
3722,No,Next Day Air,No,No
3723,No,Standard,No,No
3724,No,Free Shipping,No,No
3725,No,Express,No,No
3726,No,Next Day Air,No,No
3727,No,Next Day Air,No,No
3728,No,Next Day Air,No,No
3729,No,Standard,No,No
3730,No,2-Day Shipping,No,No
3731,No,2-Day Shipping,No,No
3732,No,2-Day Shipping,No,No
3733,No,Free Shipping,No,No
3734,No,Next Day Air,No,No
3735,No,Next Day Air,No,No
3736,No,2-Day Shipping,No,No
3737,No,Store Pickup,No,No
3738,No,Free Shipping,No,No
3739,No,Free Shipping,No,No
3740,No,Free Shipping,No,No
3741,No,Store Pickup,No,No
3742,No,2-Day Shipping,No,No
3743,No,Standard,No,No
3744,No,Free Shipping,No,No
3745,No,Next Day Air,No,No
3746,No,Express,No,No
3747,No,Next Day Air,No,No
3748,No,Store Pickup,No,No
3749,No,2-Day Shipping,No,No
3750,No,2-Day Shipping,No,No
3751,No,Free Shipping,No,No
3752,No,Free Shipping,No,No
3753,No,2-Day Shipping,No,No
3754,No,Next Day Air,No,No
3755,No,Express,No,No
3756,No,Free Shipping,No,No
3757,No,Express,No,No
3758,No,2-Day Shipping,No,No
3759,No,Store Pickup,No,No
3760,No,Store Pickup,No,No
3761,No,Next Day Air,No,No
3762,No,Next Day Air,No,No
3763,No,Store Pickup,No,No
3764,No,Standard,No,No
3765,No,Next Day Air,No,No
3766,No,Standard,No,No
3767,No,Next Day Air,No,No
3768,No,Free Shipping,No,No
3769,No,Free Shipping,No,No
3770,No,Standard,No,No
3771,No,Store Pickup,No,No
3772,No,Express,No,No
3773,No,Next Day Air,No,No
3774,No,Store Pickup,No,No
3775,No,Standard,No,No
3776,No,2-Day Shipping,No,No
3777,No,Standard,No,No
3778,No,Express,No,No
3779,No,Free Shipping,No,No
3780,No,Express,No,No
3781,No,Free Shipping,No,No
3782,No,Standard,No,No
3783,No,Free Shipping,No,No
3784,No,Free Shipping,No,No
3785,No,Next Day Air,No,No
3786,No,Standard,No,No
3787,No,2-Day Shipping,No,No
3788,No,2-Day Shipping,No,No
3789,No,Next Day Air,No,No
3790,No,Express,No,No
3791,No,Standard,No,No
3792,No,Store Pickup,No,No
3793,No,Express,No,No
3794,No,Standard,No,No
3795,No,2-Day Shipping,No,No
3796,No,Express,No,No
3797,No,Free Shipping,No,No
3798,No,Next Day Air,No,No
3799,No,Next Day Air,No,No
3800,No,Store Pickup,No,No
3801,No,Next Day Air,No,No
3802,No,Store Pickup,No,No
3803,No,2-Day Shipping,No,No
3804,No,Standard,No,No
3805,No,2-Day Shipping,No,No
3806,No,Standard,No,No
3807,No,Standard,No,No
3808,No,Next Day Air,No,No
3809,No,Express,No,No
3810,No,Standard,No,No
3811,No,Free Shipping,No,No
3812,No,Standard,No,No
3813,No,Next Day Air,No,No
3814,No,Express,No,No
3815,No,Free Shipping,No,No
3816,No,Express,No,No
3817,No,Store Pickup,No,No
3818,No,Express,No,No
3819,No,Free Shipping,No,No
3820,No,Express,No,No
3821,No,Standard,No,No
3822,No,Free Shipping,No,No
3823,No,Free Shipping,No,No
3824,No,Standard,No,No
3825,No,Free Shipping,No,No
3826,No,Express,No,No
3827,No,Express,No,No
3828,No,Standard,No,No
3829,No,Free Shipping,No,No
3830,No,Free Shipping,No,No
3831,No,2-Day Shipping,No,No
3832,No,Next Day Air,No,No
3833,No,2-Day Shipping,No,No
3834,No,Free Shipping,No,No
3835,No,2-Day Shipping,No,No
3836,No,Express,No,No
3837,No,Free Shipping,No,No
3838,No,Free Shipping,No,No
3839,No,Express,No,No
3840,No,Free Shipping,No,No
3841,No,Express,No,No
3842,No,2-Day Shipping,No,No
3843,No,Next Day Air,No,No
3844,No,Free Shipping,No,No
3845,No,Next Day Air,No,No
3846,No,Standard,No,No
3847,No,Express,No,No
3848,No,2-Day Shipping,No,No
3849,No,Next Day Air,No,No
3850,No,Express,No,No
3851,No,2-Day Shipping,No,No
3852,No,Free Shipping,No,No
3853,No,2-Day Shipping,No,No
3854,No,Store Pickup,No,No
3855,No,Free Shipping,No,No
3856,No,Next Day Air,No,No
3857,No,Free Shipping,No,No
3858,No,Store Pickup,No,No
3859,No,Store Pickup,No,No
3860,No,2-Day Shipping,No,No
3861,No,Next Day Air,No,No
3862,No,Standard,No,No
3863,No,Next Day Air,No,No
3864,No,Free Shipping,No,No
3865,No,Express,No,No
3866,No,Store Pickup,No,No
3867,No,2-Day Shipping,No,No
3868,No,Standard,No,No
3869,No,2-Day Shipping,No,No
3870,No,Free Shipping,No,No
3871,No,Next Day Air,No,No
3872,No,2-Day Shipping,No,No
3873,No,Standard,No,No
3874,No,Standard,No,No
3875,No,2-Day Shipping,No,No
3876,No,2-Day Shipping,No,No
3877,No,2-Day Shipping,No,No
3878,No,Next Day Air,No,No
3879,No,2-Day Shipping,No,No
3880,No,Free Shipping,No,No
3881,No,Free Shipping,No,No
3882,No,2-Day Shipping,No,No
3883,No,Free Shipping,No,No
3884,No,Next Day Air,No,No
3885,No,Express,No,No
3886,No,Free Shipping,No,No
3887,No,Express,No,No
3888,No,Express,No,No
3889,No,Standard,No,No
3890,No,Express,No,No
3891,No,Standard,No,No
3892,No,Free Shipping,No,No
3893,No,Standard,No,No
3894,No,Store Pickup,No,No
3895,No,2-Day Shipping,No,No
3896,No,2-Day Shipping,No,No
3897,No,Store Pickup,No,No
3898,No,Standard,No,No
3899,No,Express,No,No
3900,No,Store Pickup,No,No
